Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Zonas_final,Jugador2,Jugador,Calificacion,Zonas,Categoria,Optional Column
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:02:06,02:02:06,0.000,13,3,6,,11,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:02:08,02:02:08,0.000,13,20,3,,13,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:02:11,02:02:11,0.000,13,15,20,,13,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Falta,,02:02:14,02:02:14,0.000,Volver,,15,,17,Hecha,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Tarjeta,,02:02:20,02:02:20,0.000,Volver,,15,,17,Amarilla,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:03:19,02:03:19,0.000,12,5,4,,12,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:03:41,02:03:41,0.000,9,4,6,,7,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:03:45,02:03:45,0.000,7,6,4,,9,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:03:49,02:03:49,0.000,10,3,6,,7,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:03:53,02:03:53,0.000,13,15,3,,13,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:03:56,02:03:56,0.000,13,3,15,,13,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:03:58,02:03:58,0.000,7,6,3,,10,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:04:01,02:04:01,0.000,9,2,6,,7,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:04:05,02:04:05,0.000,15,18,2,,12,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Falta,,02:04:13,02:04:13,0.000,Volver,,18,,15,Recibida,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:06:54,02:06:54,0.000,16,3,18,,17,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:06:58,02:06:58,0.000,21,19,3,,16,centro aereo,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Perdida,,02:06:58,02:06:58,0.000,Volver,,3,,16,Interceptado,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:07:09,02:07:09,0.000,10,3,1,,8,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:07:11,02:07:11,0.000,10,6,3,,13,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:07:15,02:07:15,0.000,13,3,6,,13,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:07:19,02:07:19,0.000,13,18,3,,13,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:07:23,02:07:23,0.000,16,16,18,,13,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Remate pie,,02:07:27,02:07:27,0.000,22,Rival,16,,16,Media distancia,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Perdida,,02:07:28,02:07:28,0.000,Volver,,16,,16,Atajada,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:08:42,02:08:42,0.000,10,3,5,,11,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:08:49,02:08:49,0.000,21,19,3,,16,centro aereo,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Perdida,,02:08:49,02:08:49,0.000,Volver,,3,,16,Interceptado,
