Session.Start.Date,partido,tiempo,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),coord.inicial,Subevento,Jugador.2,Jugador.1,coord.final,Calificaciondelevento,Dificultad,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Interceptado,pase-Fuera,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta-favor,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Situacion-rival,perdida-Atajada,arquero-Gol-rival,arquero-Gol-rival-atajable,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.final.num,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pelota parada,,00:59:51,00:59:51,0.0,"153,72",tiro libre,2,8.0,"241,48",,,,3591.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,153.24721873399304,241.09151239707944,72.15043120937452,47.83217121268677
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,remate pie,,00:59:53,00:59:53,0.0,"221,63",corta distancia,,2.0,,,,,3593.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,221.03030411958218,,63.31711071301797,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,gol,,00:59:56,00:59:56,0.0,"251,68",,,2.0,,,,,3596.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,250.55587759081666,,68.05238818930214,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,01:02:13,01:02:13,0.0,"0,70",largo,8,1.0,"147,10",,,,3733.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0.0,147.181186642193,70.34118285702347,10.039220729090477
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,falta,,01:02:20,01:02:20,0.0,"222,77",recibida,,8.0,,,,,3740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,221.74968238210926,,77.49838783576025,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pelota parada,,01:03:21,01:03:21,0.0,"188,91",tiro libre,,3.0,,,,,3801.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,188.449023182821,,90.6495909272334,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,remate pie,,01:03:22,01:03:22,0.0,"192,90",corta distancia,,3.0,,,,,3802.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,192.20977029668992,,89.82092212700626,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,recuperacion,,01:03:33,01:03:33,0.0,"118,63",intercepcion aereo,,6.0,,,,,3813.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,117.56256918811121,,63.123868575816715,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,falta,,01:03:35,01:03:35,0.0,"163,84",recibida,,6.0,,,,,3815.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,163.04234910710846,,84.21603069295682,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,recuperacion,,01:05:46,01:05:46,0.0,"144,19",encontrada,,8.0,,,,,3946.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,144.46916090893558,,18.960299955964768,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,duelo,,01:05:53,01:05:53,0.0,"165,2",disputa suelo,,8.0,,,,,3953.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,165.34637005018558,,2.2124145524606575,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,perdida,,01:05:54,01:05:54,0.0,"176,30",duelo,,8.0,,,,,3954.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,176.30353131405127,,30.33564901431666,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,recuperacion,,01:05:54,01:05:54,0.0,"158,72",encontrada,,2.0,,,,,3954.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,158.2161457004022,,71.73515270480364,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,01:06:01,01:06:01,0.0,"162,87",largo,7,2.0,"233,104",,,,3961.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,162.00462051457097,232.7423310870277,87.33876124863133,104.13073245113831
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,perdida,,01:06:04,01:06:04,0.0,"236,114",robo,,7.0,,,,,3964.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,236.01898160768667,,113.64595652202856,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,recuperacion,,01:06:11,01:06:11,0.0,"115,156",encontrada,,4.0,,,,,3971.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,114.61909315580917,,156.44511412395184,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,01:06:12,01:06:12,0.0,"89,145",corto,2,4.0,"69,124",,,,3972.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,89.48713695894581,68.92267216207743,145.4430367247613,124.43915464770667
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,01:06:17,01:06:17,0.0,"68,123",largo,11,2.0,"176,70",,,,3977.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,67.79770198094009,175.6158201029551,123.39899531851587,70.16699074491093
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,falta,,01:06:21,01:06:21,0.0,"159,83",recibida,,11.0,,,,,3981.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,158.70557507793103,,82.57409525093213,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,recuperacion,,01:07:05,01:07:05,0.0,"145,74",robo,,5.0,,,,,4025.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,145.0586995333683,,73.8365981926083,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,01:07:07,01:07:07,0.0,"215,67",corto,9,5.0,"245,65",,,,4027.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,215.24680219394483,244.51355361925164,67.4558018565892,64.93224563698601
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,01:07:09,01:07:09,0.0,"227,70",corto,5,9.0,"241,94",,,,4029.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,227.20923670111756,241.18687502776774,70.29270843499161,94.20313710925578
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,perdida,,01:07:12,01:07:12,0.0,"252,72",interceptado,5,9.0,"233,62",,,,4032.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,251.75433287141306,233.06023118626305,72.08156820607087,62.044877859164245
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,recuperacion,,01:07:28,01:07:28,0.0,"91,69",robo,,10.0,,,,,4048.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,91.23730905205848,,68.87925087922697,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,01:07:29,01:07:29,0.0,"93,76",corto,6,10.0,"86,84",,,,4049.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,93.24224511271098,85.67255944948744,75.58442997639072,83.929398500121
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,01:07:33,01:07:33,0.0,"66,71",largo,9,6.0,"177,72",,,,4053.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,65.80265564734499,177.12992586730232,70.68907452519481,71.92894859411118
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,perdida,,01:07:34,01:07:34,0.0,"48,96",interceptado,9,6.0,"171,93",,,,4054.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,47.8601630259903,170.6056973678514,96.2564203811737,92.78359539849032
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,despeje,,01:08:04,01:08:04,0.0,"53,84",despeje,,6.0,,,,,4084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,52.66013555999784,,84.3907098708056,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,perdida,,01:08:04,01:08:04,0.0,"42,88",interceptado,10,6.0,"79,65",,,,4084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,42.01151067485543,79.41058513866307,88.14624307075871,65.24093701846635
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,recuperacion,,01:25:47,01:25:47,0.0,"167,3",robo,,8.0,,,,,5147.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,167.0772851100901,,2.6978543490254125,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,01:25:47,01:25:47,0.0,"175,27",corto,3,8.0,"162,15",,,,5147.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,174.97268217996108,162.1992760102823,26.9940851776714,14.734619189269921
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,01:25:49,01:25:49,0.0,"161,30",corto,8,3.0,"182,41",,,,5149.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,161.40852834572814,181.84693014273847,29.609715387019314,40.69264649535001
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,01:25:50,01:25:50,0.0,"155,26",corto,9,8.0,"171,22",,,,5150.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,154.74654293709773,170.7532812132979,25.81589869600019,22.331624967197133
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,perdida,,01:25:54,01:25:54,0.0,"178,21",robo,,9.0,,,,,5154.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,177.85756065882114,,20.57949589187315,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,recuperacion,,01:26:05,01:26:05,0.0,"75,34",robo,,5.0,,,,,5165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,74.62260180081978,,33.542018016172875,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,01:26:08,01:26:08,0.0,"49,41",largo,11,6.0,"122,6",,,,5168.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,48.688402191278726,122.4608555375999,40.77944735011069,6.4677634303389535
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,01:26:11,01:26:11,0.0,"117,36",corto,3,11.0,"103,12",,,,5171.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,117.02921399656363,102.6874337258541,36.09448454917448,12.228578959049216
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,01:26:14,01:26:14,0.0,"98,23",corto,9,3.0,"167,35",,,,5174.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,97.55850910179525,167.13476070035276,23.410790404856506,34.9317226470289
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,perdida,,01:26:16,01:26:16,0.0,"177,17",robo,,9.0,,,,,5176.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,176.92153701058893,,17.075078529297038,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,arquero,,01:26:32,01:26:32,0.0,"22,63",remate atajable,,1.0,,,,,5192.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22.412439001287176,,63.372715847515174,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,01:26:52,01:26:52,0.0,"74,97",corto,5,2.0,"52,70",,,,5212.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,73.82186146048758,52.17940163139042,97.10236834391293,70.10116342160886
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,duelo,,01:26:56,01:26:56,0.0,"83,89",gambeta a favor,,5.0,,,,,5216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,83.3579245760256,,88.96878962832868,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,01:26:59,01:26:59,0.0,"91,70",largo,3,5.0,"121,26",,,,5219.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,90.50514791013691,120.62872351776628,69.8124816060544,26.16331345502823
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,01:27:01,01:27:01,0.0,"96,42",corto,8,3.0,"146,8",,,,5221.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,95.81923876227228,145.50178890934845,41.56269306509342,7.865191028062206
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,perdida,,01:27:05,01:27:05,0.0,"181,31",robo,,8.0,,,,,5225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,181.1417359127158,,31.13835708220934,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,recuperacion,,01:27:26,01:27:26,0.0,"62,137",encontrada,,4.0,,,,,5246.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,62.253270781786426,,137.20936561251656,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,01:27:32,01:27:32,0.0,"0,91",largo,10,1.0,"170,91",,,,5252.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0.0,170.43833039740966,91.30450596455191,91.49419142706782
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,01:27:34,01:27:34,0.0,"172,98",corto,5,10.0,"123,93",,,,5254.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,171.8882926266163,122.95566622199954,97.95471596705903,93.29802318061093
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,01:27:35,01:27:35,0.0,"116,91",corto,7,5.0,"108,62",,,,5255.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,116.36992797478344,107.55012897941131,91.46736767194216,62.39095886466717
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,duelo,,01:27:40,01:27:40,0.0,"111,74",gambeta a favor,,7.0,,,,,5260.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,111.28661619889868,,74.18426773987629,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,01:27:41,01:27:41,0.0,"127,75",corto,4,7.0,"114,133",,,,5261.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,127.06981864006023,114.00672214918153,75.16324034263722,132.84008911301154
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,01:27:44,01:27:44,0.0,"101,134",largo,9,4.0,"211,89",,,,5264.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,100.59505921030285,210.93338414252392,133.80121234939494,89.04895943670134
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,01:27:50,01:27:50,0.0,"217,122",corto,10,9.0,"145,125",,,,5270.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,217.41076415978338,144.61044896484213,122.24476045561225,125.47104908801151
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,perdida,,01:27:51,01:27:51,0.0,"217,158",interceptado,10,9.0,"178,142",,,,5271.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,217.22752463999385,178.02503512894376,158.1446703334932,142.4445593825977
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,recuperacion,,01:27:58,01:27:58,0.0,"126,77",robo,,11.0,,,,,5278.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,125.5695391670096,,77.38862357860852,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,01:28:03,01:28:03,0.0,"20,100",corto,6,1.0,"30,93",,,,5283.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,20.305381442287135,29.758406605094294,99.63416693591485,93.35655493307235
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,01:28:06,01:28:06,0.0,"14,85",corto,2,6.0,"75,125",,,,5286.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,14.152725148904977,75.48066198949857,84.74394947132649,125.21552970286177
