Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Zonas,Categoria,Jugador2,Jugador,Zonas_final,Optional Column
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Pelota parada,,01:18:16,01:18:16,0.000,11,Tiro libre,5,6,11,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Pelota parada,,01:18:57,01:18:57,0.000,13,Lateral corto,11,3,13,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,01:19:01,01:19:01,0.000,13,Interceptado,11,5,13,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Duelo,,01:19:09,01:19:09,0.000,7,Disputa suelo,,3,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Recuperacion,,01:19:10,01:19:10,0.000,7,Robo,,3,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,01:19:13,01:19:13,0.000,8,Error tecnico,,5,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,01:19:13,01:19:13,0.000,8,Error tecnico,,11,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Pelota parada,,01:21:53,01:21:53,0.000,16,Lateral corto,21,3,16,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Duelo,,01:22:09,01:22:09,0.000,16,Gambeta a favor,,3,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Pelota parada,,01:22:33,01:22:33,0.000,19,Lateral corto,5,3,19,
